StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
GY_Cuyuni-Mazaruni_Amazon Retail,FW_NIK_BOO_IVO_06_714,Nike_Boot,Nike Boot: All-weather boots crafted for durability and comfort.,482.03,09/09/2023 23:18:00
GY_Cuyuni-Mazaruni_Amazon Retail,FW_REE_BOO_GOL_11_875,Reebok_Boot,Reebok Boot: Step out in style with our fashionable boots.,312.49,09/13/2023 22:59:53
GY_Cuyuni-Mazaruni_Amazon Retail,BW_PUM_JOG_GOL_37_996,Puma_Joggers,Puma Joggers: Cozy up with our comfortable and stylish joggers.,712.94,10/08/2023 21:40:23
GY_Cuyuni-Mazaruni_Amazon Retail,TW_ADI_LON_GOL_41_619,Adidas_Long Sleeve,Adidas Long Sleeve: Stay warm and trendy with our long sleeve shirts.,137.08,12/08/2022 09:16:33
GY_Cuyuni-Mazaruni_Amazon Retail,FW_PUM_SNE_ORA_13_121,Puma_Sneaker,Puma Sneaker: Innovative design for the modern athlete.,412.48,04/05/2023 07:29:07
GY_Cuyuni-Mazaruni_Amazon Retail,TW_NIK_HOO_MAG_37_236,Nike_Hoodie,Nike Hoodie: Cozy up with our comfortable and stylish hoodies.,933.46,12/14/2022 12:45:41
GY_Cuyuni-Mazaruni_Amazon Retail,FW_PUM_HIG_AZU_10_426,Puma_High Heels,Puma High Heels: Elegant high heels to make a statement.,153.74,08/17/2023 08:03:55
GY_Cuyuni-Mazaruni_Amazon Retail,BW_REE_JOG_LAV_41_571,Reebok_Joggers,Reebok Joggers: Stay on-trend with our fashionable joggers collection.,212.12,09/14/2023 03:11:19
GY_Cuyuni-Mazaruni_Amazon Retail,TW_NIK_HOO_FUC_36_267,Nike_Hoodie,Nike Hoodie: Stay on-trend with our fashionable hoodie collection.,577.58,02/11/2023 08:06:24
GY_Cuyuni-Mazaruni_Amazon Retail,TW_ADI_LON_GOL_43_307,Adidas_Long Sleeve,Adidas Long Sleeve: Stay warm and trendy with our long sleeve shirts.,767.94,06/17/2023 15:27:32
GY_Cuyuni-Mazaruni_Amazon Retail,BW_NIK_CHI_VIO_29_284,Nike_Chinos,Nike Chinos: Stay classy and comfortable with our chinos.,46.23,10/24/2023 08:27:44
GY_Cuyuni-Mazaruni_Amazon Retail,BW_GUC_JOG_TEA_37_986,Gucci_Joggers,Gucci Joggers: Stay on-trend with our fashionable joggers collection.,674.00,11/11/2023 03:59:46
GY_Cuyuni-Mazaruni_Amazon Retail,BW_ADI_SHO_AZU_40_457,Adidas_Shorts,Adidas Shorts: Cool and comfortable shorts for a relaxed style.,186.30,04/02/2023 01:51:30
GY_Cuyuni-Mazaruni_Amazon Retail,BW_NIK_CHI_AZU_42_968,Nike_Chinos,Nike Chinos: Elevate your style with our fashionable chinos.,435.12,11/30/2022 03:09:23
GY_Cuyuni-Mazaruni_Amazon Retail,FW_PUM_HIG_GRE_11_178,Puma_High Heels,Puma High Heels: Sleek and modern design for a chic appearance.,358.33,01/12/2023 19:50:23
GY_Cuyuni-Mazaruni_Amazon Retail,BW_PUM_SHO_GRE_44_834,Puma_Shorts,Puma Shorts: Cool and comfortable shorts for a relaxed style.,533.58,07/04/2023 23:57:26
GY_Cuyuni-Mazaruni_Amazon Retail,TW_GUC_POL_PUR_37_804,Gucci_Polo,Gucci Polo: Our polo shirts redefine casual elegance.,526.13,02/07/2023 01:56:58
GY_Cuyuni-Mazaruni_Amazon Retail,BW_REE_JOG_CYA_31_723,Reebok_Joggers,Reebok Joggers: Stay on-trend with our fashionable joggers collection.,983.98,06/17/2023 07:12:50
GY_Cuyuni-Mazaruni_Amazon Retail,BW_ADI_SHO_MAG_42_203,Adidas_Shorts,Adidas Shorts: Cool and comfortable shorts for a relaxed style.,889.27,01/19/2023 10:31:57
GY_Cuyuni-Mazaruni_Amazon Retail,FW_GUC_LOA_YEL_10_614,Gucci_Loafer,Gucci Loafer: Step into sophistication with our loafers.,747.71,04/03/2023 05:46:12
GY_Cuyuni-Mazaruni_Amazon Retail,BW_GUC_JEA_TEA_30_983,Gucci_Jeans,Gucci Jeans: Classic and comfortable for everyday wear.,830.59,09/02/2023 00:27:56
GY_Cuyuni-Mazaruni_Amazon Retail,BW_NIK_JEA_LIM_32_171,Nike_Jeans,"Nike Jeans: Versatile and trendy, perfect for any occasion.",282.99,03/02/2023 22:14:01
GY_Cuyuni-Mazaruni_Amazon Retail,TW_GUC_POL_SAL_36_006,Gucci_Polo,Gucci Polo: Perfect blend of comfort and sophistication.,828.26,08/22/2023 19:09:41
GY_Cuyuni-Mazaruni_Amazon Retail,TW_NIK_HOO_PIN_37_116,Nike_Hoodie,Nike Hoodie: Stay on-trend with our fashionable hoodie collection.,160.70,05/07/2023 01:53:25
GY_Cuyuni-Mazaruni_Amazon Retail,FW_GUC_LOA_YEL_10_509,Gucci_Loafer,Gucci Loafer: Versatile design for both casual and formal occasions.,542.42,04/21/2023 18:18:56
GY_Cuyuni-Mazaruni_Amazon Retail,BW_GUC_CHI_GOL_35_260,Gucci_Chinos,Gucci Chinos: Elevate your style with our fashionable chinos.,161.19,06/17/2023 15:58:08
GY_Cuyuni-Mazaruni_Amazon Retail,FW_NIK_SAN_SIL_11_695,Nike_Sandals,Nike Sandals: Perfect for a day at the beach or a casual stroll.,196.02,05/30/2023 20:20:44
GY_Cuyuni-Mazaruni_Amazon Retail,FW_REE_SAN_BLU_08_123,Reebok_Sandals,Reebok Sandals: Perfect for a day at the beach or a casual stroll.,568.39,05/03/2023 22:46:32
GY_Cuyuni-Mazaruni_Amazon Retail,BW_ADI_CHI_OLI_37_233,Adidas_Chinos,Adidas Chinos: Stay classy and comfortable with our chinos.,160.89,04/17/2023 03:46:29
GY_Cuyuni-Mazaruni_Amazon Retail,TW_PUM_TAN_RED_43_797,Puma_Tank Top,Puma Tank Top: Cool and comfortable tank tops for a laid-back style.,741.37,06/15/2023 12:43:22
GY_Cuyuni-Mazaruni_Amazon Retail,FW_NIK_SAN_TAN_12_264,Nike_Sandals,Nike Sandals: Relax in our comfortable sandals.,419.71,06/12/2023 21:13:43
GY_Cuyuni-Mazaruni_Amazon Retail,TW_REE_T-S_ORC_38_421,Reebok_T-Shirt,"Reebok T-Shirt: Versatile and stylish, perfect for any occasion.",687.97,06/13/2023 07:45:52
GY_Cuyuni-Mazaruni_Amazon Retail,FW_REE_SNE_RED_12_550,Reebok_Sneaker,Reebok Sneaker: Comfort and style combined for your active lifestyle.,875.82,12/16/2022 19:18:37
GY_Cuyuni-Mazaruni_Amazon Retail,BW_REE_JEA_SAL_28_986,Reebok_Jeans,Reebok Jeans: Our signature jeans for a stylish look.,254.95,09/18/2023 18:49:41
