StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
BM_BM_Walmart,BW_ADI_JEA_TEA_44_080,Adidas_Jeans,"Adidas Jeans: Versatile and trendy, perfect for any occasion.",34.32,06/15/2023 04:24:36
BM_BM_Walmart,FW_PUM_SNE_TUR_11_897,Puma_Sneaker,Puma Sneaker: Elevate your performance with our latest technology.,183.91,09/20/2023 20:07:19
BM_BM_Walmart,TW_GUC_TAN_ORC_41_701,Gucci_Tank Top,Gucci Tank Top: Ideal for warm weather and active lifestyles.,106.25,07/20/2023 02:21:55
BM_BM_Walmart,BW_GUC_JOG_PUR_33_543,Gucci_Joggers,Gucci Joggers: Casual and perfect for your active lifestyle.,406.36,04/04/2023 04:29:31
BM_BM_Walmart,BW_REE_JEA_PUR_29_506,Reebok_Jeans,Reebok Jeans: Our signature jeans for a stylish look.,364.67,06/19/2023 06:17:38
BM_BM_Walmart,BW_ADI_JEA_RED_29_080,Adidas_Jeans,Adidas Jeans: Our signature jeans for a stylish look.,860.71,05/03/2023 14:26:43
BM_BM_Walmart,TW_REE_HOO_AZU_36_850,Reebok_Hoodie,Reebok Hoodie: Cozy up with our comfortable and stylish hoodies.,643.63,03/25/2023 18:22:42
BM_BM_Walmart,FW_NIK_BOO_YEL_07_540,Nike_Boot,Nike Boot: All-weather boots crafted for durability and comfort.,185.24,02/01/2023 08:50:38
BM_BM_Walmart,TW_REE_TAN_YEL_40_173,Reebok_Tank Top,Reebok Tank Top: Ideal for warm weather and active lifestyles.,108.85,01/28/2023 14:00:11
BM_BM_Walmart,FW_NIK_LOA_SAL_08_622,Nike_Loafer,Nike Loafer: Step into sophistication with our loafers.,99.02,10/20/2023 04:10:06
BM_BM_Walmart,TW_NIK_HOO_RED_41_112,Nike_Hoodie,Nike Hoodie: Cozy up with our comfortable and stylish hoodies.,87.95,06/18/2023 17:34:40
BM_BM_Walmart,BW_ADI_SHO_IVO_43_838,Adidas_Shorts,Adidas Shorts: Ideal for warm weather and outdoor activities.,635.84,12/12/2022 01:02:11
BM_BM_Walmart,BW_REE_JOG_PLU_28_994,Reebok_Joggers,Reebok Joggers: Stay on-trend with our fashionable joggers collection.,497.99,09/02/2023 08:01:03
BM_BM_Walmart,FW_NIK_HIG_SKY_05_809,Nike_High Heels,Nike High Heels: Dress up your outfit with our stylish high heels.,898.40,11/13/2023 04:04:59
BM_BM_Walmart,FW_GUC_HIG_GRE_13_883,Gucci_High Heels,Gucci High Heels: Dress up your outfit with our stylish high heels.,576.99,01/07/2023 14:50:07
BM_BM_Walmart,BW_NIK_JOG_ORA_37_678,Nike_Joggers,Nike Joggers: Cozy up with our comfortable and stylish joggers.,619.74,07/30/2023 11:52:49
BM_BM_Walmart,FW_NIK_SNE_MIN_08_369,Nike_Sneaker,Nike Sneaker: Innovative design for the modern athlete.,271.30,01/28/2023 23:47:06
BM_BM_Walmart,TW_ADI_T-S_RED_40_887,Adidas_T-Shirt,Adidas T-Shirt: Classic and comfortable for everyday wear.,746.09,05/19/2023 01:36:07
BM_BM_Walmart,TW_REE_LON_CYA_43_221,Reebok_Long Sleeve,Reebok Long Sleeve: Casual and cool for those chilly days.,211.74,09/15/2023 03:30:22
BM_BM_Walmart,FW_PUM_HIG_RED_09_104,Puma_High Heels,Puma High Heels: Sleek and modern design for a chic appearance.,148.09,03/07/2023 04:34:15
BM_BM_Walmart,TW_PUM_TAN_TEA_44_226,Puma_Tank Top,Puma Tank Top: Show off those muscles with our trendy tank tops.,203.72,05/10/2023 11:10:58
BM_BM_Walmart,BW_PUM_SHO_GRE_34_200,Puma_Shorts,Puma Shorts: Stay on-trend with our fashionable shorts collection.,456.40,02/13/2023 01:58:36
BM_BM_Walmart,BW_GUC_JEA_BLA_30_718,Gucci_Jeans,Gucci Jeans: Our signature jeans for a stylish look.,918.04,02/23/2023 01:50:53
BM_BM_Walmart,FW_GUC_SNE_MIN_06_919,Gucci_Sneaker,Gucci Sneaker: Elevate your performance with our latest technology.,397.89,05/18/2023 14:43:47
BM_BM_Walmart,BW_PUM_JEA_SIL_36_025,Puma_Jeans,Puma Jeans: Our signature jeans for a stylish look.,66.28,03/22/2023 18:09:05
BM_BM_Walmart,FW_ADI_SAN_MAG_11_964,Adidas_Sandals,Adidas Sandals: Adjustable straps for a personalized fit.,636.54,04/12/2023 17:48:07
BM_BM_Walmart,TW_NIK_HOO_BLU_40_893,Nike_Hoodie,"Nike Hoodie: Casual and warm, the perfect combination for fall.",429.95,06/16/2023 20:03:45
BM_BM_Walmart,BW_REE_JOG_GRE_42_804,Reebok_Joggers,Reebok Joggers: Stay on-trend with our fashionable joggers collection.,638.56,08/25/2023 22:52:27
BM_BM_Walmart,TW_PUM_HOO_ORC_41_411,Puma_Hoodie,Puma Hoodie: Cozy up with our comfortable and stylish hoodies.,722.10,05/17/2023 17:31:53
BM_BM_Walmart,BW_GUC_JOG_TUR_28_354,Gucci_Joggers,Gucci Joggers: Casual and perfect for your active lifestyle.,284.30,02/15/2023 23:53:22
BM_BM_Walmart,TW_PUM_POL_OLI_43_455,Puma_Polo,Puma Polo: Our polo shirts redefine casual elegance.,933.97,02/20/2023 15:36:13
BM_BM_Walmart,BW_REE_SHO_LIM_43_079,Reebok_Shorts,Reebok Shorts: Ideal for warm weather and outdoor activities.,127.90,01/29/2023 15:55:57
BM_BM_Walmart,BW_ADI_JOG_YEL_36_053,Adidas_Joggers,Adidas Joggers: Stay on-trend with our fashionable joggers collection.,579.37,03/05/2023 23:54:21
BM_BM_Walmart,TW_PUM_T-S_ORA_37_542,Puma_T-Shirt,Puma T-Shirt: Classic and comfortable for everyday wear.,148.42,05/15/2023 08:23:17
BM_BM_Walmart,TW_GUC_TAN_SAL_44_180,Gucci_Tank Top,Gucci Tank Top: Show off those muscles with our trendy tank tops.,361.55,04/07/2023 15:24:24
BM_BM_Walmart,TW_ADI_T-S_BLU_41_140,Adidas_T-Shirt,Adidas T-Shirt: Our signature T-shirt for a casual look.,230.61,09/06/2023 19:51:29
BM_BM_Walmart,BW_GUC_SHO_ORC_37_471,Gucci_Shorts,Gucci Shorts: Ideal for warm weather and outdoor activities.,106.20,10/19/2023 11:44:15
BM_BM_Walmart,FW_PUM_LOA_IND_12_953,Puma_Loafer,Puma Loafer: Versatile design for both casual and formal occasions.,154.65,02/05/2023 18:44:50
BM_BM_Walmart,TW_PUM_T-S_YEL_37_953,Puma_T-Shirt,Puma T-Shirt: Classic and comfortable for everyday wear.,314.11,04/26/2023 19:33:58
BM_BM_Walmart,BW_ADI_SHO_CYA_37_929,Adidas_Shorts,Adidas Shorts: Cool and comfortable shorts for a relaxed style.,910.98,05/25/2023 13:54:48
BM_BM_Walmart,BW_ADI_JOG_PLU_28_927,Adidas_Joggers,Adidas Joggers: Casual and perfect for your active lifestyle.,571.89,11/30/2022 17:19:54
BM_BM_Walmart,BW_NIK_JOG_PUR_42_976,Nike_Joggers,Nike Joggers: Casual and perfect for your active lifestyle.,922.84,02/24/2023 02:11:16
