StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
BM_BM_Walmart,BW_NIK_CHI_PIN_43_514,Nike_Chinos,Nike Chinos: Elevate your style with our fashionable chinos.,965.85,03/07/2023 10:48:00
BM_BM_Walmart,FW_GUC_HIG_CYA_05_716,Gucci_High Heels,Gucci High Heels: Sleek and modern design for a chic appearance.,382.72,05/24/2023 20:24:24
BM_BM_Walmart,FW_REE_SNE_PUR_05_016,Reebok_Sneaker,Reebok Sneaker: Comfort and style combined for your active lifestyle.,616.26,09/15/2023 07:47:14
BM_BM_Walmart,BW_ADI_JEA_SAL_40_352,Adidas_Jeans,"Adidas Jeans: Versatile and trendy, perfect for any occasion.",902.72,09/07/2023 00:23:23
BM_BM_Walmart,FW_PUM_BOO_PLU_09_813,Puma_Boot,Puma Boot: All-weather boots crafted for durability and comfort.,882.87,02/26/2023 10:26:12
BM_BM_Walmart,FW_PUM_HIG_SIL_13_898,Puma_High Heels,Puma High Heels: Dress up your outfit with our stylish high heels.,612.61,01/27/2023 20:41:29
BM_BM_Walmart,FW_NIK_HIG_MAR_13_623,Nike_High Heels,Nike High Heels: Elegant high heels to make a statement.,95.42,08/22/2023 10:27:19
BM_BM_Walmart,FW_GUC_LOA_GRE_07_118,Gucci_Loafer,Gucci Loafer: Step into sophistication with our loafers.,153.04,12/05/2022 20:34:20
BM_BM_Walmart,BW_ADI_JEA_TUR_44_073,Adidas_Jeans,Adidas Jeans: Classic and comfortable for everyday wear.,730.31,08/16/2023 00:30:07
BM_BM_Walmart,TW_GUC_TAN_TUR_39_861,Gucci_Tank Top,Gucci Tank Top: Show off those muscles with our trendy tank tops.,321.50,03/19/2023 22:21:34
BM_BM_Walmart,BW_REE_JEA_GOL_28_281,Reebok_Jeans,Reebok Jeans: Our signature jeans for a stylish look.,225.21,05/20/2023 12:41:15
BM_BM_Walmart,TW_ADI_TAN_RED_42_116,Adidas_Tank Top,Adidas Tank Top: Show off those muscles with our trendy tank tops.,150.61,03/10/2023 08:11:31
BM_BM_Walmart,BW_NIK_CHI_SIL_28_334,Nike_Chinos,Nike Chinos: Casual and cool for those laid-back days.,589.29,11/18/2023 09:23:46
BM_BM_Walmart,FW_GUC_SAN_GRE_13_766,Gucci_Sandals,Gucci Sandals: Relax in our comfortable sandals.,166.70,06/19/2023 07:07:16
BM_BM_Walmart,TW_GUC_HOO_GOL_43_031,Gucci_Hoodie,Gucci Hoodie: Stay on-trend with our fashionable hoodie collection.,540.40,12/16/2022 11:25:17
BM_BM_Walmart,TW_GUC_T-S_SKY_36_334,Gucci_T-Shirt,Gucci T-Shirt: Classic and comfortable for everyday wear.,530.14,08/11/2023 11:59:11
BM_BM_Walmart,FW_ADI_HIG_LIM_13_128,Adidas_High Heels,Adidas High Heels: Elegant high heels to make a statement.,984.89,11/16/2023 13:21:00
BM_BM_Walmart,TW_NIK_TAN_GRE_36_445,Nike_Tank Top,Nike Tank Top: Show off those muscles with our trendy tank tops.,748.07,02/24/2023 20:04:55
BM_BM_Walmart,BW_NIK_JOG_MIN_28_050,Nike_Joggers,Nike Joggers: Cozy up with our comfortable and stylish joggers.,761.88,07/19/2023 03:08:54
BM_BM_Walmart,TW_NIK_TAN_BLU_36_311,Nike_Tank Top,Nike Tank Top: Cool and comfortable tank tops for a laid-back style.,136.96,08/06/2023 15:27:16
BM_BM_Walmart,BW_ADI_CHI_MIN_33_767,Adidas_Chinos,Adidas Chinos: Stay classy and comfortable with our chinos.,953.35,09/13/2023 21:43:36
BM_BM_Walmart,BW_GUC_CHI_MAR_31_518,Gucci_Chinos,Gucci Chinos: Stay classy and comfortable with our chinos.,713.32,08/12/2023 05:39:20
BM_BM_Walmart,TW_ADI_TAN_LAV_42_992,Adidas_Tank Top,Adidas Tank Top: Cool and comfortable tank tops for a laid-back style.,814.14,03/11/2023 00:13:17
