StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
AR_Misiones_Decathalon,BW_PUM_SHO_WHI_44_045,Puma_Shorts,Puma Shorts: Ideal for warm weather and outdoor activities.,324.34,05/14/2023 11:34:32
AR_Misiones_Decathalon,BW_REE_JEA_YEL_39_508,Reebok_Jeans,Reebok Jeans: Classic and comfortable for everyday wear.,474.65,06/21/2023 05:16:51
AR_Misiones_Decathalon,TW_NIK_LON_MIN_37_608,Nike_Long Sleeve,Nike Long Sleeve: Stay warm and trendy with our long sleeve shirts.,654.80,06/27/2023 18:03:02
AR_Misiones_Decathalon,BW_ADI_JOG_MAG_35_506,Adidas_Joggers,Adidas Joggers: Casual and perfect for your active lifestyle.,170.24,04/25/2023 18:30:15
AR_Misiones_Decathalon,TW_PUM_TAN_PIN_38_486,Puma_Tank Top,Puma Tank Top: Ideal for warm weather and active lifestyles.,311.55,08/01/2023 17:42:13
AR_Misiones_Decathalon,TW_REE_HOO_SAL_36_953,Reebok_Hoodie,"Reebok Hoodie: Casual and warm, the perfect combination for fall.",364.93,05/03/2023 17:16:25
AR_Misiones_Decathalon,FW_PUM_LOA_BLA_13_324,Puma_Loafer,Puma Loafer: Step into sophistication with our loafers.,856.59,04/08/2023 18:22:36
AR_Misiones_Decathalon,TW_GUC_LON_MAG_42_053,Gucci_Long Sleeve,Gucci Long Sleeve: Casual and cool for those chilly days.,211.09,11/22/2022 20:24:54
AR_Misiones_Decathalon,BW_PUM_CHI_AZU_32_768,Puma_Chinos,Puma Chinos: Elevate your style with our fashionable chinos.,908.84,07/25/2023 04:07:12
AR_Misiones_Decathalon,BW_PUM_JEA_GRE_35_367,Puma_Jeans,Puma Jeans: Classic and comfortable for everyday wear.,236.13,01/25/2023 02:27:06
AR_Misiones_Decathalon,TW_NIK_POL_BLA_39_351,Nike_Polo,Nike Polo: Timeless polo design for a sporty yet refined look.,398.59,11/27/2022 21:39:17
AR_Misiones_Decathalon,TW_REE_T-S_GRE_40_106,Reebok_T-Shirt,Reebok T-Shirt: Our signature T-shirt for a casual look.,758.12,09/15/2023 10:35:35
AR_Misiones_Decathalon,TW_PUM_TAN_GOL_37_840,Puma_Tank Top,Puma Tank Top: Show off those muscles with our trendy tank tops.,737.31,07/11/2023 13:49:13
