StoreId,ProductSku,ProductName,ProductDescription,Pricing,DateTimestamp
GY_Cuyuni-Mazaruni_Decathalon,FW_PUM_LOA_TUR_08_963,Puma_Loafer,Puma Loafer: Step into sophistication with our loafers.,826.45,01/04/2023 02:12:18
GY_Cuyuni-Mazaruni_Decathalon,FW_PUM_SNE_PIN_08_481,Puma_Sneaker,Puma Sneaker: Innovative design for the modern athlete.,799.62,09/29/2023 15:04:01
GY_Cuyuni-Mazaruni_Decathalon,FW_ADI_BOO_VIO_13_304,Adidas_Boot,Adidas Boot: All-weather boots crafted for durability and comfort.,345.79,03/09/2023 09:22:53
GY_Cuyuni-Mazaruni_Decathalon,BW_ADI_SHO_SKY_28_257,Adidas_Shorts,Adidas Shorts: Cool and comfortable shorts for a relaxed style.,368.59,06/13/2023 12:14:21
GY_Cuyuni-Mazaruni_Decathalon,FW_GUC_LOA_BLU_10_113,Gucci_Loafer,Gucci Loafer: Classic loafers for a timeless look.,886.42,09/25/2023 16:54:28
GY_Cuyuni-Mazaruni_Decathalon,TW_NIK_POL_SIL_44_284,Nike_Polo,Nike Polo: Perfect blend of comfort and sophistication.,347.80,06/17/2023 16:00:07
GY_Cuyuni-Mazaruni_Decathalon,FW_GUC_SNE_MIN_11_742,Gucci_Sneaker,Gucci Sneaker: Innovative design for the modern athlete.,620.49,08/05/2023 23:40:15
GY_Cuyuni-Mazaruni_Decathalon,BW_REE_SHO_ORA_29_439,Reebok_Shorts,Reebok Shorts: Stay on-trend with our fashionable shorts collection.,338.84,04/03/2023 18:12:22
GY_Cuyuni-Mazaruni_Decathalon,BW_PUM_JEA_FUC_39_952,Puma_Jeans,Puma Jeans: Classic and comfortable for everyday wear.,251.50,08/05/2023 02:38:35
GY_Cuyuni-Mazaruni_Decathalon,FW_PUM_SAN_GRE_11_033,Puma_Sandals,Puma Sandals: Relax in our comfortable sandals.,769.76,11/14/2023 03:03:44
GY_Cuyuni-Mazaruni_Decathalon,FW_REE_HIG_SKY_10_556,Reebok_High Heels,Reebok High Heels: Dress up your outfit with our stylish high heels.,672.16,12/24/2022 20:53:55
GY_Cuyuni-Mazaruni_Decathalon,BW_GUC_CHI_SKY_43_342,Gucci_Chinos,Gucci Chinos: Stay classy and comfortable with our chinos.,388.33,07/08/2023 01:47:05
GY_Cuyuni-Mazaruni_Decathalon,TW_ADI_HOO_VIO_44_622,Adidas_Hoodie,"Adidas Hoodie: Casual and warm, the perfect combination for fall.",28.37,11/26/2022 15:21:01
GY_Cuyuni-Mazaruni_Decathalon,FW_ADI_SNE_LAV_08_430,Adidas_Sneaker,Adidas Sneaker: Elevate your performance with our latest technology.,201.02,09/04/2023 04:33:09
GY_Cuyuni-Mazaruni_Decathalon,BW_NIK_SHO_TEA_42_025,Nike_Shorts,Nike Shorts: Ideal for warm weather and outdoor activities.,48.64,10/04/2023 02:28:08
GY_Cuyuni-Mazaruni_Decathalon,FW_PUM_SNE_GOL_11_458,Puma_Sneaker,Puma Sneaker: Innovative design for the modern athlete.,556.26,08/27/2023 20:57:28
GY_Cuyuni-Mazaruni_Decathalon,FW_REE_SNE_ORA_05_904,Reebok_Sneaker,Reebok Sneaker: Innovative design for the modern athlete.,562.01,04/23/2023 01:00:25
GY_Cuyuni-Mazaruni_Decathalon,BW_NIK_CHI_WHI_29_128,Nike_Chinos,Nike Chinos: Elevate your style with our fashionable chinos.,842.43,12/16/2022 02:31:59
GY_Cuyuni-Mazaruni_Decathalon,FW_NIK_SNE_ORC_07_864,Nike_Sneaker,Nike Sneaker: Comfort and style combined for your active lifestyle.,722.71,04/06/2023 02:40:14
GY_Cuyuni-Mazaruni_Decathalon,BW_NIK_JOG_SAL_34_276,Nike_Joggers,Nike Joggers: Stay on-trend with our fashionable joggers collection.,453.06,07/20/2023 21:36:52
GY_Cuyuni-Mazaruni_Decathalon,BW_REE_JOG_GOL_30_170,Reebok_Joggers,Reebok Joggers: Stay on-trend with our fashionable joggers collection.,211.37,06/15/2023 19:12:23
